TDS,TDS Duration,Vrot,Vrot Width,AzShear,TDS Height,TDS Width,Peak Wind,Min CC,Beam Height,Path Length,Path Width,tag
1,28,63.2,0.31,0.113,8.9,1.8,120,0.64,0.525570854,12.63,500,20140510_2115_MOJackson_keax
1,5,57.3,0.41,0.078,2.1,0.7,92,,0.089779802,5.16,200,20140511_0021_NEDouglas_KOAX
1,10,60.7,1.47,0.023,5,1.1,107,,0.950053338,7.27,1350,20140511_0026_MOSaline_KEAX
1,20,82.2,0.33,0.138,4.7,0.7,150,0.55,0.361712813,20.21,1300,20140511_1950_NEClay_kuex
1,16,73.5,0.44,0.093,6.5,1,140,0.43,1.370353388,7.96,500,20140511_2123_NESeward_koax
1,10,55.9,0.42,0.074,5.3,0.6,115,0.35,1.019092595,4.67,330,20140511_2153_NESeward_koax
1,15,55.9,0.52,0.06,5.3,0.9,115,0.35,0.644400438,2.5,300,20140511_2211_NELancaster_koax
0,,29.1,0.86,0.019,,,85,,0.12979275,1.68,100,20140512_0344_IABoone_KDMX
1,5,39.8,0.22,0.101,1.3,0.5,90,,0.102202165,1.08,100,20140512_2345_OHLorain_KCLE
1,14,20.9,0.63,0.018,1.7,0.4,85,,0.249869576,1.89,150,20140514_1921_ALTallapoosa_KMXX
1,5,38.9,0.29,0.075,2.8,0.3,125,0.7,0.254734074,3.74,150,20140514_2036_KYChristian_khpx
1,28,45.2,0.32,0.078,13.7,1,145,0.21,0.308326757,8.93,400,20140514_2044_OHGreene_kiln
0,,23.8,2.18,0.006,,,76,,0.407101295,0.32,100,20140515_2303_PAClinton_KCCX
1,42,45.7,0.29,0.088,8.8,0.9,140,0.46,0.294539707,6.79,440,20140522_1833_NYSchenectady_kenx
1,9,30.6,0.49,0.035,12.6,0.9,135,0.63,1.385239185,1.01,400,20140526_2138_TXHoward_kmaf
1,21,48.6,0.81,0.033,12.2,2,120,0.49,4.164512983,0.46,100,20140526_2346_NDMcKenzie_kmbx
0,,33.5,1.06,0.018,,,107,,0.357563508,2.34,550,20140527_2325_TXJim Wells_KCRP
1,9,66.1,0.42,0.087,5.5,0.6,142,0.8,1.730740406,6.33,500,20140604_0230_KSNemaha_ktwx
0,,35.9,0.33,0.06,,,80,,0.486500007,0.34,40,20140607_2219_ILMonroe_KLSX
0,,21.4,1.44,0.008,,,95,,0.457302712,1.8,280,20140608_0559_GATroup_KFFC
1,7,41.3,0.75,0.031,3.6,0.6,97,,0.65720846,5.3,300,20140611_2155_MISaginaw_KDTX
1,8,59.8,0.28,0.119,6,0.5,121,0.7,0.915094048,1.68,100,20140613_0025_TXBurnet_kgrk
1,30,86.1,0.44,0.109,26.2,1.7,170,0.21,1.572204254,12.11,400,20140616_1942_NEStanton_koax
1,42,79.6,0.37,0.12,30.7,2.3,191,0.21,1.416592368,23.94,500,20140616_2000_NEStanton_koax
1,33,79.7,0.41,0.108,28.9,2.7,170,0.21,1.346668211,11.5,500,20140616_2013_NEStanton_koax
1,25,72,0.43,0.093,31.5,2.7,182,0.21,1.497674735,15.84,530,20140616_2040_NEWayne_koax
1,14,61.2,0.63,0.054,12.5,0.8,120,0.55,1.983941213,5.19,500,20140616_2301_NEGarfield_klnx
1,5,60.7,0.56,0.06,13.3,1.1,125,0.71,2.262852654,1.56,700,20140616_2320_NEGarfield_klnx
1,5,60.5,0.6,0.056,17,1.2,130,0.68,2.354056757,0.3,400,20140616_2328_NEGarfield_klnx
1,8,26.3,0.41,0.036,7.6,0.7,140,0.49,1.152360092,0.96,100,20140617_0408_WIDane_kmkx
1,2,32,0.36,0.049,3.4,0.4,120,0.53,1.038522635,0.22,200,20140617_0415_WIDane_kmkx
1,38,110,0.55,0.111,24.8,2,155,0.21,2.090282146,3.96,2059,20140618_0009_NECedar_kfsd
1,14,84,0.61,0.077,9.2,0.7,112,0.21,2.125498905,0.94,200,20140618_0128_NECedar_kfsd
1,7,40.3,0.61,0.037,6.4,0.2,118,0.23,2.072380548,7.81,850,20140618_0145_NECedar_kfsd
1,27,92.8,0.36,0.143,6.3,0.1,125,0.21,0.276950199,3.37,400,20140618_0244_SDMinnehaha_kfsd
1,14,70.9,0.42,0.094,23.8,2.3,170,0.29,2.582698906,11.5,880,20140618_2343_SDJerauld_kfsd
0,,20.4,1.92,0.006,,,60,,1.121936755,1.8,150,20140623_2226_ILWayne_KPAH
0,,20.4,1.65,0.007,,,100,,0.980491683,1.9,50,20140630_0118_IAGrundy_KDMX
0,,28.2,0.96,0.016,,,65,,0.362573917,1.63,30,20140630_0220_KSShawnee_KTWX
1,3,38.9,0.26,0.083,1.7,0.3,95,,0.255806634,0.8,200,20140630_0234_MOClay_KEAX
1,3,55.4,1.92,0.016,4.5,0.6,110,,0.541113595,9.92,500,20140630_0338_INLake_KLOT
0,,33.5,0.6,0.031,,,78,,1.756931018,2.24,600,20140630_0530_ILCarroll_KMKX
1,2,70.9,0.49,0.08,5.6,0.3,120,0.74,1.802881237,3.7,150,20140630_1802_IATama_kdmx
1,8,48.1,0.76,0.035,2.3,0.8,75,,0.213870837,2.03,190,20140630_1827_IAWarren_KDMX
1,31,59.7,1.18,0.028,12.1,2.2,70,,1.123044029,9.68,225,20140707_0112_IATama_KDMX
1,19,37.4,0.33,0.063,4.9,1,64,,0.098508103,8.3,200,20140708_1730_OHLorain_KCLE
1,16,49.1,0.22,0.124,3.2,0.7,104,,1.444149169,2.78,50,20140712_0246_ILMercer_KILX
1,14,43.2,0.38,0.063,5.2,0.8,104,,1.331143299,0.66,50,20140712_0300_ILHenry_KILX
1,8,62.5,0.35,0.099,4.1,0.6,120,0.6,0.450228594,37.92,800,20140722_0052_MNPolk_kmvx
1,22,66,0.68,0.054,13.4,1.5,95,,0.426052319,2,900,20140727_2024_KYLeslie_KJKL
1,23,61.7,0.26,0.132,18,1.2,140,0.24,0.780768743,4.66,800,20140727_2058_TNCampbell_kmrx
1,14,34.6,0.63,0.031,9.2,1.6,100,,0.938039317,4.1,200,20140727_2314_WVPleasants_KRLX
1,9,43.2,0.31,0.077,6.1,0.9,120,0.32,0.599698276,1.93,660,20140728_1232_MASuffolk_kbox
0,,37.4,1.78,0.012,,,73,,0.790547198,5.67,150,20140824_2247_MNBenton_KMPX
1,16,40.8,0.97,0.023,4,0.8,100,,0.170871537,4.02,125,20140901_1747_MIKalkaska_KAPX
1,13,32.1,0.29,0.061,4.2,0.5,107,,0.160690622,7.21,210,20140901_1842_MIOtsego_KAPX
1,10,25.3,0.43,0.033,6.6,0.3,115,0.8,1.390402643,0.15,100,20140908_1945_NCDuplin_kmhx
1,5,30.1,0.7,0.024,3.3,0.3,85,,0.346998282,0.96,50,20140910_2129_OHPortage_KCLE
1,12,43.3,0.69,0.035,8.9,0.5,112,0.63,2.764682355,10,500,20140919_2219_MNKittson_kmvx
0,,49.1,1.71,0.016,,,100,,1.07910944,0.17,100,20141006_2302_KYCumberland_KOHX
1,19,35.5,2.08,0.009,4.6,0.8,90,,1.29755923,0.12,50,20141007_1852_KYOldham_KIND
0,,44.7,0.63,0.039,,,97,,1.198392471,2.79,150,20141007_1948_KYScott_KILN
0,,19.9,1.08,0.01,,,90,,0.636751792,0.6,50,20141007_2035_KYBath_KJKL
1,18,55.9,0.4,0.078,5.5,0.3,125,0.21,1.335948312,3.01,150,20141008_0141_WVRaleigh_krlx
1,16,23.8,0.58,0.023,6.7,1.1,90,,0.495907764,0.1,130,20141008_0244_KYPike_KJKL
1,16,47.1,0.71,0.037,13.5,1.6,105,,0.741890849,5.54,180,20141008_0339_WVMercer_KFCX
1,8,30.1,0.91,0.018,5.5,0.7,100,,0.642218815,1.97,100,20141011_0135_TNHickman_KHPX
1,12,29.6,1.54,0.011,8.6,0.9,94,,0.788374319,3,375,20141013_1019_ARMadison_KSRX
1,2,31.6,0.36,0.049,1.2,0.4,75,,0.170564246,0.07,50,20141013_1158_MOLawrence_KSGF
1,7,32.1,0.67,0.027,2.4,0.6,76,,0.136482015,0.43,100,20141013_1220_MOGreene_KSGF
1,30,46.2,0.5,0.051,13.5,0.7,118,0.48,0.863087386,10,200,20141013_1954_ILShelby_kilx
1,7,21.9,1.39,0.009,2.1,0.6,80,,0.210709231,2.63,75,20141014_0918_GAFulton_KFFC
1,13,39.8,1.2,0.018,6.4,0.7,104,,0.647226709,21.9,150,20141117_0737_ALWashington_KMOB
1,42,57.3,0.51,0.062,18.5,1.6,125,0.21,0.956017103,22.21,420,20141117_0917_FLCalhoun_ktlh
1,14,43.2,0.42,0.057,5.8,0.9,90,,0.571912343,0.22,100,20141117_1224_ALRussell_KMXX
1,16,20.4,2.02,0.006,7.9,1.8,69,,0.550141261,1.33,150,20141216_0518_MSWalthall_KLIX
1,12,59.3,0.49,0.067,8.9,0.6,112,0.65,1.04445739,4.62,150,20141223_1819_LATangipahoa_klix
1,10,68,0.38,0.099,26.4,1.4,165,0.61,1.500542005,12.51,880,20141223_1920_MSMarion_klix
1,26,20.4,0.24,0.047,7.03,1.3,120,0.21,0.296861872,0.74,180,20141229_1526_GALowndes_kvax
1,14,64.6,0.44,0.082,8.4,0.8,130,0.52,1.460466945,8.03,200,20150103_2004_MSJasper_kdgx
0,,19.9,0.92,0.012,,,95,,1.249151782,0.11,50,20150103_2252_ALMonroe_KMOB
0,,42.3,1.92,0.012,,,105,,0.704135437,1.61,400,20150103_2255_ALGreene_KGWX
1,23,56.3,0.4,0.078,11.5,1.5,120,0.26,1.26316976,14.32,100,20150104_0811_ALCrenshaw_keox
1,12,58.3,0.25,0.13,5.2,0.6,132,0.28,0.862982245,11.1,800,20150325_2121_OKPawnee_kinx
1,17,70.6,0.37,0.106,7.2,1.4,115,0.21,0.272909105,11.21,50,20150325_2234_OKCleveland_ktlx
1,8,37.4,1.24,0.017,8.4,1.6,99,,0.627255075,4.01,100,20150409_0015_ILDe Kalb_KMKX
0,,43.2,0.44,0.055,,,85,,0.582861776,0.42,30,20150409_0024_ILBoone_KMKX
1,7,36.9,0.76,0.027,8.1,1,110,,0.545934044,3.92,50,20150409_0025_ILBoone_KMKX
1,29,52,0.39,0.074,6.3,1.4,62,,2.097908723,22.38,100,20150409_2204_IAWhitley_KILX
1,19,25.3,1.43,0.01,12.9,1.8,84,,0.964833217,0.6,70,20150409_2222_MIHillsdale_KDTX
1,40,108.7,0.36,0.195,35.7,1.8,200,0.21,1.603314328,30.14,700,20150409_2339_ILLee_klot
0,,56.3,1.57,0.02,,,73,,0.873891981,1.75,150,20150410_0216_MOCape Girardeau_KPAH
0,,36.9,1.29,0.016,,,75,,0.974753842,14.05,50,20150416_2320_TXWheeler_KAMA
0,,36.9,1.4,0.015,,,80,,1.409175129,4.92,70,20150416_2322_TXWheeler_KAMA
0,,18.5,0.95,0.011,,,86,,0.271648186,1.43,50,20150419_0655_LABeauregard_KPOE
1,11,42.7,0.42,0.056,6.3,1.1,94,,0.472728284,0.44,188,20150419_1343_ALRussell_KMXX
1,18,45.2,0.61,0.041,3.1,0.6,107,,0.098160445,2.1,300,20150419_1346_ALHenry_KEOX
1,22,45.2,0.89,0.028,5.9,0.8,60,,0.627166978,7.61,425,20150419_1417_ALRussell_KMXX
1,10,25.7,0.29,0.049,2.8,0.4,90,,0.072496768,4.62,350,20150419_1651_FLLeon_KTLH
1,4,32.1,1.14,0.016,7.5,0.7,115,0.5,1.638091657,4.68,200,20150419_1842_GABurke_kclx
1,10,48.1,0.32,0.084,3.5,0.6,75,,0.161508844,0.98,40,20150424_2313_TXParker_KFWS
0,,48.6,0.8,0.034,,,90,,1.511584485,0.2,40,20150424_2338_KSLincoln_KICT
1,8,28.2,2.13,0.007,11.6,1.3,104,,1.222748831,6.52,500,20150425_0751_MSNeshoba_KGWX
1,3,59.7,1.22,0.027,2,0.5,75,,0.201946739,5.4,220,20150426_0401_TXJohnson_KFWS
0,,48.6,1.21,0.022,,,90,,0.200645676,1.03,100,20150426_0416_TXJohnson_KFWS
1,5,22.3,2.69,0.005,10.8,0.9,60,,1.035871208,0.88,50,20150426_0810_MSKemper_KGWX
1,17,65.1,0.35,0.103,7.2,1.2,130,0.37,0.768738239,12.58,350,20150506_2055_KSJewell_kuex
1,29,79.2,0.44,0.1,6.1,1.1,130,0.34,0.622274905,10.3,1500,20150506_2133_OKGrady_ktlx
1,30,66.1,0.53,0.069,12.9,1.3,122,0.21,0.723510693,20.12,400,20150506_2148_KSJewell_kuex
1,27,59.9,0.27,0.123,10.1,1.3,150,0.21,0.290836796,16.48,300,20150506_2149_KSSedgwick_kict
1,22,45.2,0.43,0.058,8.2,0.6,95,,0.101544939,3.87,300,20150506_2118_NEAdams_KUEX
1,15,62.6,0.46,0.076,5.7,1.2,80,,0.242119238,9.47,200,20150506_2138_NENuckolls_KUEX
1,30,69.9,0.49,0.079,10.8,1.2,75,,0.505866519,4.28,250,20150506_2154_KSJewell_KUEX
1,13,43.2,0.43,0.056,4.4,0.7,60,,0.494214941,2.13,75,20150506_2208_KSRepublic_KUEX
1,19,80.1,1.06,0.042,2.2,1.2,98,,0.131235996,3.25,1000,20150506_2253_OKCleveland_KTLX
1,40,68.5,0.38,0.1,14.7,2.1,160,0.21,1.348027944,1.87,100,20150507_0014_KSRepublic_kuex
1,10,75.8,0.39,0.108,8.2,1.1,130,0.21,0.198165499,2,700,20150507_0141_OKOklahoma_ktlx
1,42,84.5,0.39,0.12,20.2,2,136,0.21,0.379321731,3.79,1400,20150509_2132_TXEastland_kdyx
1,34,50,0.59,0.047,15,1.8,131,0.21,2.302799563,16.16,400,20150510_1521_SDCharles Mix_kfsd
0,,40.3,0.82,0.027,,,90,,1.191927162,2.6,100,20150510_2108_TXGrayson_KFWS
1,25,69,0.48,0.08,8.3,1.6,120,0.21,1.617320634,15,880,20150511_0018_OKLatimer_ksrx
1,8,25.7,2.93,0.005,10.2,1.9,90,,0.921866864,23.34,700,20150511_0010_IACarroll_KDMX
1,50,116.6,0.24,0.27,19.2,1.3,166,0.21,0.578230351,40.41,1600,20150516_2226_TXHardeman_kfdr
1,10,50,0.37,0.075,5.3,0.8,105,,0.200897869,5.18,100,20150521_2013_NCColumbus_KLTX
1,5,51,1.01,0.028,1.9,0.6,85,,0.286730978,5.71,100,20150523_0153_TXHays_KEWX
1,8,32.1,1.09,0.016,1.9,0.3,105,,0.290529201,1.13,80,20150523_0844_TXDallas_KFWS
0,,47.6,0.51,0.052,,,74,,0.663823091,1.6,75,20150524_0144_OKLatimer_KSRX
1,12,52,0.35,0.083,4.6,0.7,94,,0.358879846,3.08,200,20150524_0222_TXWilliamson_KGRK
1,7,20.9,1.3,0.009,1.8,0.5,95,,0.29245318,0.6,250,20150524_0239_TXTravis_KGRK
1,11,35.5,0.24,0.082,3.3,0.7,100,,0.269740204,0.55,150,20150524_0247_TXWilliamson_KGRK
1,15,38.9,0.46,0.047,6.7,1.2,107,,1.750498771,1.89,128,20150524_1634_TXHarrison_KPOE
1,5,36.9,0.33,0.062,2.6,0.6,104,,1.882897684,9.54,201,20150524_1646_TXHarrison_KPOE
0,,24.8,1.68,0.008,,,95,,2.283546311,0.1,25,20150524_2242_IALee_KLSX
1,13,29.2,0.24,0.068,5.2,0.4,115,0.55,0.633290703,6.75,50,20150524_2250_ILMercer_kdvn
1,19,51,0.36,0.079,1.7,0.4,115,0.35,0.450764778,14.62,250,20150525_0326_KSMeade_kddc
1,8,52,0.42,0.069,5,0.8,87,,0.547621844,1.53,180,20150525_1842_TXLampasas_KGRK
1,21,62.2,0.41,0.084,7.2,0.9,99,,0.529948603,5.66,600,20150525_1906_TXCoryell_KGRK
1,15,30.6,0.5,0.034,6.3,0.7,110,,0.215979886,0.33,100,20150525_1945_TXWilliamson_KGRK
1,16,69.4,0.63,0.061,7.3,0.8,121,0.43,0.288123221,8.88,400,20150525_1955_TXMilam_kgrk
1,27,44.7,0.42,0.059,8,1.2,87,,0.693170826,0.43,100,20150525_2335_ARYell_KLZK
1,19,44.7,0.42,0.059,8,1.5,90,,0.683156427,1.91,250,20150525_2340_ARYell_KLZK
1,13,45.7,0.29,0.088,4.5,1,85,,0.304489408,1.81,150,20150525_2357_TXWilson_KEWX
1,8,33,1.53,0.012,5.1,1,90,,1.50021017,0.13,25,20150526_1459_IAJackson_KARX
1,4,16,1.25,0.007,2.5,0.7,88,,0.438139118,4.68,200,20150529_0420_ILGreene_KLSX
1,4,44.2,1.07,0.023,2.2,0.4,94,,0.398191081,9.5,1500,20150529_1927_OKMayes_KINX
1,4,26.7,0.19,0.078,2,0.4,98,,0.11846194,0.28,40,20150531_0047_INMarion_KIND
0,,46.1,1.04,0.025,,,100,,0.733177379,1.21,100,20150604_0317_KSOsborne_KUEX
1,5,36.4,0.68,0.03,1.8,0.3,70,,0.290398972,2.83,40,20150607_0615_IABoone_KDMX
0,,34.5,0.42,0.046,,,105,,0.175465417,0.92,35,20150607_0641_IAStory_KDMX
1,8,26.1,1.02,0.014,4.9,0.7,85,,0.639421147,2.7,25,20150608_0203_ILPiatt_KILX
0,,23.8,1.11,0.012,,,105,,0.903013756,0.56,126,20150618_1009_LADe Soto_KPOE
1,8,22.8,0.63,0.02,4.1,0.5,60,,0.293397291,1.79,150,20150619_1833_KYGraves_KPAH
1,11,22.3,0.76,0.016,3.2,0.5,90,,0.316373114,0.4,50,20150619_2057_ILJohnson_KPAH
0,,11.2,1.02,0.006,,,74,,0.767656251,0.49,50,20150619_2230_ILHamilton_KPAH
0,,30.6,1.68,0.01,,,109,,2.348660189,3.45,75,20150620_0018_IAHenry_KILX
0,,39.3,2.3,0.009,,,74,,2.050101551,4.41,50,20150620_0034_IALee_KILX
1,21,88.9,0.48,0.103,2.7,0.6,118,0.53,0.390312833,19.69,100,20150620_0157_SDMeade_kudx
1,3,39.8,0.24,0.092,3,0.3,90,,0.306723711,2.24,300,20150622_0308_ILKankakee_KLOT
1,31,67.3,0.39,0.096,9,1.1,142,0.52,1.125624476,11.12,575,20150622_2105_IAMarion_kdmx
1,10,46.2,0.33,0.078,2.4,0.5,122,0.52,0.332351839,4.22,440,20150622_2315_ILRock Island_kdvn
1,12,73.4,0.44,0.093,9,1.4,130,0.5,1.585760741,7.8,880,20150622_2353_ILLee_klot
1,27,50.5,0.58,0.048,12,1.1,115,0.21,0.849868226,11.27,250,20150623_0100_MISaginaw_kdtx
1,29,71.4,0.35,0.113,15.1,1.6,160,0.21,0.47047439,16.26,1320,20150623_0145_ILGrundy_klot
1,29,55.4,0.63,0.049,10,1.3,74,,0.73846214,22.94,250,20150623_0207_MITuscola_KDTX
1,7,30.1,0.31,0.054,3.8,0.7,75,,0.48312095,0.63,50,20150623_0355_MISt Clair_KDTX
1,7,55.4,0.44,0.07,2.8,0.7,120,0.23,0.220591816,3,400,20150627_2202_NDGrand Forks_kmvx
1,15,85.5,0.28,0.17,4.3,0.7,108,,2.0954235,3.23,800,20150627_2248_NDSteele_KABR
1,20,55.8,0.32,0.097,6.3,0.8,122,0.21,0.155879048,2.26,400,20150629_0004_MOSt. Charles_klsx
0,,27.2,1.55,0.01,,,74,,0.285127842,1.23,40,20150706_2204_MOClay_KEAX
1,5,21.4,0.53,0.022,2.2,0.2,100,,0.379793694,0.3,75,20150707_2242_OKLe Flore_KSRX
0,,36.4,1.08,0.019,,,80,,0.538627392,1.38,100,20150709_2000_MODouglas_KSGF
0,,36.4,1.29,0.016,,,80,,0.583399568,2.36,100,20150709_2005_MODouglas_KSGF
0,,22.3,2.32,0.005,,,50,,0.908923588,0.96,150,20150709_2055_PASnyder_KCCX
0,,30.6,1.86,0.009,,,105,,1.269853765,1.1,50,20150713_2220_KYGreen_KOHX
1,18,63.7,0.28,0.126,18.9,1.5,165,0.34,1.047917635,5.32,350,20150713_2234_KSRice_kict
0,,25.7,1.01,0.014,,,76,,0.945429728,0.05,50,20150713_2333_WIRichland_KARX
1,10,41.8,0.35,0.066,5.4,0.7,118,0.31,1.164076298,1.72,300,20150716_2309_ILWarren_kdvn
1,15,25.7,0.59,0.024,5.5,0.8,107,,1.646856414,1.11,200,20150716_2353_ILRock Island_KILX
1,4,50.5,0.26,0.108,2.1,0.3,104,,0.212206953,4.94,50,20150717_1940_WIRock_KMKX
0,,41.8,1.8,0.013,,,88,,0.9354338,5.25,50,20150718_0652_WIDunn_KARX
1,32,51.5,0.86,0.033,9.3,2.2,93,,0.761526212,4.97,300,20150802_2321_IAAdair_KDMX
1,22,47.6,0.42,0.063,7.6,1.3,96,,0.5180312,7.51,300,20150803_0138_ILLake_KLOT
1,6,34,0.33,0.057,2.9,0.5,70,,0.702965839,1.92,250,20150807_0140_ALRussell_KEOX
1,10,32.5,0.82,0.022,5,0.7,103,,0.378042276,0.39,50,20150807_0335_ALPike_KEOX
1,13,32.1,1.04,0.017,5.2,0.6,80,,0.369891142,0.58,60,20150810_0145_PAButler_KPBZ
1,19,34,0.74,0.026,7.9,1,104,,0.226766164,4.93,75,20150819_0156_WIWalworth_KMKX
1,25,39.8,0.38,0.058,5,0.6,100,,0.618256591,8.93,75,20150908_1947_MIOgemaw_KAPX
1,31,47.6,0.21,0.126,4.1,0.7,85,,0.179530044,5.19,100,20150918_0057_MOCass_KEAX
1,21,44.2,0.41,0.06,13.7,1.4,132,0.21,1.365224117,6.85,880,20150925_0342_SCCharleston_kclx
1,7,32.1,0.48,0.037,5.5,0.7,120,0.61,0.846725231,5.26,440,20151030_1002_TXWilson_kewx
1,25,64.6,0.37,0.097,6.2,0.5,116,0.21,0.093232397,8.3,440,20151030_1111_TXGuadalupe_kewx
1,16,46.1,0.44,0.058,7.8,1.1,95,,0.409806687,1.2,40,20151031_0832_TXBrazoria_KHGX
1,13,46.6,0.32,0.081,5.8,0.7,80,,0.157421961,0.92,40,20151031_0919_TXBrazoria_KHGX
1,24,56.9,0.64,0.049,7.5,0.7,115,0.21,0.15294332,4.23,50,20151031_0928_TXBrazoria_khgx
1,19,41.8,0.33,0.07,9.8,0.7,130,0.21,0.186811592,4.76,150,20151031_0947_TXHarris_khgx
1,22,33.5,0.3,0.062,4.5,0.6,80,,0.078611568,0.76,30,20151031_1022_TXHarris_KHGX
1,11,40.8,0.4,0.057,5.4,1,75,,0.230723297,3.3,50,20151031_1159_TXHarris_KHGX
1,13,38.9,0.62,0.035,2.4,0.9,104,,0.1623054,7.03,550,20151031_1524_LARapides_KPOE
0,,17.5,1.24,0.008,,,65,,0.650952814,0.03,25,20151101_2143_GAColquitt_KTLH
1,11,72.4,0.57,0.071,7.7,1.7,125,0.65,1.793698157,13.03,190,20151111_2022_IAAppanoose_kdmx
0,,28.2,2.06,0.008,,,80,,0.698796779,11.17,200,20151111_2035_IARinggold_KDMX
1,21,25.7,1.31,0.011,4.3,1.2,62,,0.397695643,5.72,70,20151111_2049_IAMadison_KDMX
1,5,46.1,0.78,0.033,7.6,0.9,120,0.64,1.684166693,6.6,150,20151111_2120_IAMahaska_kdmx
1,20,42.7,1.35,0.018,6.5,1.3,110,,0.525713375,4.38,100,20151111_2142_IAMarion_KDMX
1,9,56.8,0.51,0.062,5.8,0.7,94,,0.567882671,3.93,200,20151116_0027_KSNess_KDDC
0,,39.8,1.15,0.019,,,71,,0.929353113,1.66,100,20151116_0106_KSTrego_KDDC
1,63,80.7,0.27,0.166,18.6,1.6,155,0.21,1.717753113,51.26,2000,20151116_2238_KSSeward_kddc
1,7,58.8,0.41,0.08,3.3,0.3,115,0.79,0.84914625,16.52,1500,20151116_2256_KSLane_kddc
1,59,72.9,0.33,0.123,18.4,2.3,140,0.21,0.805720346,31.86,750,20151116_2320_TXGray_kama
1,19,66.1,0.48,0.077,15.1,1.3,115,0.21,0.600144743,10.42,175,20151116_2342_TXCarson_kama
1,14,63.8,0.47,0.075,5,0.5,115,0.39,0.287926686,14.94,500,20151116_2355_KSGray_kddc
1,65,67.3,0.41,0.091,20.1,1.3,158,0.21,0.96198085,10.92,500,20151117_0006_TXGray_kama
1,6,51.5,0.82,0.035,7.3,0.7,115,0.67,2.476694755,27.2,400,20151117_0218_OKEllis_kddc
0,,33,1.65,0.011,,,90,,1.294043038,43.03,200,20151117_0220_TXWilson_KDDC
1,8,26.2,0.49,0.03,4.4,0.5,100,,0.382216808,1.9,50,20151117_0333_MSHinds_KDGX
0,,24.3,0.98,0.014,,,100,,0.30012563,3.54,200,20151117_0555_MSScott_KDGX
1,13,54.9,0.22,0.139,3.8,0.8,105,,0.119223418,0.19,200,20151117_2148_GACoweta_KFFC
1,18,35.5,0.36,0.055,6.8,0.9,80,,0.120014808,2.64,200,20151118_2159_GAFulton_KFFC
1,13,16.5,0.82,0.011,3.8,0.9,75,,0.397285925,0.12,100,20151118_2247_GADe Kalb_KFFC
0,,31.6,2.56,0.007,,,73,,0.619358305,7.35,250,20151119_0621_MSLeake_KDGX
1,10,32.6,0.52,0.035,9.3,1.1,120,0.55,1.901605163,2.24,100,20151212_2054_TXMontgomery_khgx
0,,22.3,2.09,0.006,,,107,,1.382411528,3.3,250,20151213_0003_OKChoctaw_KSRX
1,7,22.4,0.68,0.018,8.4,0.6,120,0.55,3.039633171,7.32,600,20151213_0017_OKMcCurtain_ksrx
1,15,37.7,0.23,0.091,8.6,0.6,104,,0.384142972,4.26,30,20151222_0038_LARapides_KPOE
0,,32.5,1.2,0.015,,,96,,0.400686501,0.18,75,20151223_1421_ARVan Buren_KLZK
1,2,27.2,1.12,0.013,3.1,0.4,79,,0.276910374,4.28,100,20151223_1830_ILWayne_KVWX
1,49,97.5,0.49,0.111,20.5,2.3,160,0.21,3.296024548,61.57,800,20151223_1954_MSBolivar_knqa
1,7,34,0.32,0.059,11.6,1.2,125,0.64,1.730740899,4.65,100,20151223_1957_ARLee_knqa
1,60,97.5,0.31,0.175,24.4,2,170,0.21,1.204590549,75.09,1300,20151223_2110_MSTate_knqa
0,,29.1,1.71,0.009,,,95,,0.971875826,2.25,50,20151223_2234_IALinn_KDVN
0,,23.3,1.15,0.011,,,97,,0.600887033,1.21,50,20151223_2243_TNMadison_KNQA
1,22,58.7,0.58,0.056,12.8,2.5,115,0.48,2.409388579,14.92,500,20151223_2318_TNPerry_kohx
0,,24.3,1.32,0.01,,,90,,0.216641766,1.96,100,20151223_2343_MIWayne_KDTX
1,16,63.1,0.56,0.063,18.1,1.9,157,0.21,2.539298,48.38,800,20151223_2355_TNWayne_kgwx
1,11,57.5,0.63,0.051,14.6,1.1,115,0.43,1.978655668,14.87,400,20151224_0100_ALLauderdale_kgwx
1,11,31.1,0.43,0.04,7.8,0.7,125,0.69,0.708234582,8.37,250,20151224_0314_TNDeKalb_kohx
0,,50.5,1.1,0.026,,,78,,0.700824161,0.18,25,20151224_0425_WVWood_KRLX
1,13,39.3,0.22,0.099,5.5,0.6,70,,0.281459368,3.16,125,20151224_1034_ALBarbour_KEOX
1,16,38.4,0.46,0.046,7.1,1.1,73,,0.359201623,4.98,185,20151225_2129_ALTuscaloosa_KBMX
1,13,42.7,0.47,0.05,4.7,0.7,130,0.34,0.358412782,0.88,130,20151225_2255_ALJefferson_kbmx
1,15,67,0.26,0.143,16.6,1.2,161,0.21,0.438372915,8.52,125,20151227_0001_TXEllis_kfws
1,18,68.9,0.32,0.12,26.3,1.6,175,0.21,0.951049225,13.04,550,20151227_0046_TXDallas_kfws
1,18,59.5,0.48,0.069,8.2,1.4,121,0.21,1.470844676,5.29,300,20151227_0109_TXCollin_kfws
0,,41.3,0.98,0.023,,,85,,0.929432912,7.98,1338,20151227_2124_TXUpshur_KSHV
1,11,55.4,0.46,0.067,9.9,0.7,127,0.35,0.582038955,7.78,300,20151227_2139_TXHarrison_kshv
0,,29.6,0.91,0.018,,,107,,0.393959939,1.25,200,20151227_2309_TXCass_KSHV
0,,36.4,0.79,0.026,,,104,,0.136457934,0.09,41,20151228_0210_LACaddo_KSHV
